Stream index,Source Port,stream_size
2361,58949,751
2367,3836,2163
2367,58958,961
2372,3836,2182
2372,58964,898
2373,3836,2040
2373,58965,972
2376,3836,2345
2376,58970,1151
2378,3836,2110
2378,58971,904
2380,3836,2767
2380,58973,945
2383,3836,7650
2383,58980,936
2389,3836,1679
2389,58990,644
2390,3836,1520
2390,58991,701
2393,3836,2082
2393,58994,811
2394,3836,1827
2394,58995,797
2397,3836,1729
2397,58998,853
2398,3836,9852
2398,58999,947
2407,3836,1929
2407,59010,697
2408,3836,35096
2408,59011,1134
2425,3836,1600
2425,59046,787
2426,3836,1974
2426,59049,787
2427,3836,4730
2427,59054,919
2429,3836,3174
2429,59061,938
2431,3836,3945
2431,59064,681
2433,3836,5053
2433,59067,924
2435,3836,3005
2435,59071,854
2437,3836,2832
2437,59073,912
2439,3836,1569
2439,59078,742
2440,3836,6461
2440,59084,871
2445,3836,2368
2445,59097,738
2448,3836,3145
2448,59101,764
2453,3836,1587
2453,59106,823
2454,3836,2408
2454,59107,1178
2458,3836,2227
2458,59115,808
2459,3836,1819
2459,59117,698
2462,3836,2721
2462,59121,819
2465,3836,2012
2465,59124,739
2466,3836,1382
2466,59125,686
2469,3836,1822
2469,59130,708
2470,3836,2729
2470,59131,798
2472,3836,2352
2472,59139,757
2474,3836,2456
2474,59146,866
2477,3836,9507
2477,59151,720
2483,3836,2064
2483,59161,793
2485,3836,1341
2485,59162,681
2486,3836,1777
2486,59163,789
2490,3836,1537
2490,59171,669
