Stream index,Source Port,stream_size
1859,3836,756
1859,61064,753
1862,3836,1003
1862,61069,735
1864,3836,1554
1864,61073,1170
1866,3836,1403
1866,61078,1022
1868,3836,1164
1868,61082,758
1871,3836,542
1871,61087,814
1874,3836,542
1874,61095,735
1878,3836,1355
1878,61110,872
1880,3836,1629
1880,61114,961
1882,3836,542
1882,61119,731
1886,3836,1344
1886,61125,812
1888,3836,1123
1888,61134,695
1890,3836,1500
1890,61145,787
1893,3836,1386
1893,61150,782
1895,3836,539
1895,61154,731
1897,3836,1198
1897,61158,883
1899,3836,542
1899,61163,807
1903,3836,975
1903,61173,677
1905,3836,542
1905,61177,908
1909,3836,1038
1909,61192,692
1911,3836,542
1911,61196,780
1915,3836,1212
1915,61221,858
1917,3836,689
1917,61226,758
1919,3836,542
1919,61230,746
1923,3836,781
1923,61237,882
1925,3836,1210
1925,61241,914
1927,3836,542
1927,61245,856
1931,3836,1478
1931,61255,1039
1933,3836,533
1933,61259,799
1935,3836,1107
1935,61263,702
1938,3836,542
1938,61270,712
1941,3836,1799
1941,61276,809
1943,3836,1204
1943,61281,1083
1946,3836,994
1946,61286,692
1948,3836,542
1948,61292,805
1952,3836,1364
1952,61321,1124
1954,3836,1026
1954,61325,774
1956,3836,1161
1956,61329,817
1958,3836,1499
1958,61337,995
1960,3836,1277
1960,61341,611
1963,3836,542
1963,61346,703
1966,3836,1210
1966,61356,804
1968,3836,542
1968,61361,686
1972,3836,1018
1972,61371,772
1974,3836,1437
1974,61375,870
1977,3836,542
1977,61390,893
1980,3836,1090
1980,61397,619
1982,3836,1039
1982,61402,770
1985,3836,542
1985,61407,707
1988,3836,1136
1988,61413,701
1991,3836,1669
1991,61419,852
1993,3836,542
1993,61423,1122
1996,3836,1046
1996,61444,770
1999,3836,1264
1999,61449,945
2001,3836,933
2001,61456,728
2003,3836,542
2003,61461,698
2007,3836,542
2007,61470,835
2010,3836,796
2010,61480,612
2013,3836,1954
2013,61485,1018
2015,3836,542
2015,61489,871
2019,3836,1428
2019,61513,846
2021,3836,1375
2021,61517,1170
2023,3836,542
2023,61522,725
2027,3836,542
2027,61530,740
2030,3836,1928
2030,61542,1079
2033,3836,1500
2033,61549,879
2035,3836,1234
2035,61556,744
2037,3836,1053
2037,61561,800
2039,3836,1389
2039,61565,807
2041,3836,866
2041,61570,774
2044,3836,542
2044,61575,978
2047,3836,1032
2047,61586,937
2050,3836,827
2050,61591,743
2052,3836,962
2052,61595,783
2054,3836,1201
2054,61599,859
2056,3836,542
2056,61603,717
2060,3836,1164
2060,61618,810
2062,3836,1878
2062,61626,856
2064,3836,927
2064,61630,802
2066,3836,1121
2066,61634,1107
2069,3836,790
2069,61639,648
2071,3836,827
2071,61643,692
2073,3836,1763
2073,61648,849
2075,3836,1514
2075,61652,876
2077,3836,542
2077,61656,829
2081,3836,542
2081,61673,878
2085,3836,908
2085,61693,702
2087,3836,2023
2087,61699,883
2090,3836,1715
2090,61704,870
2092,3836,1265
2092,61709,751
2094,3836,819
2094,61713,961
2096,3836,1792
2096,61718,898
2098,3836,1282
2098,61722,972
2101,3836,1939
2101,61729,1151
2103,3836,942
2103,61734,904
2105,3836,542
2105,61738,945
2109,3836,542
2109,61751,936
2113,3836,542
2113,61760,644
2116,3836,542
2116,61766,701
2120,3836,1315
2120,61779,811
2122,3836,1078
2122,61785,797
2124,3836,1152
2124,61790,853
2127,3836,1182
2127,61795,947
2129,3836,1092
2129,61800,697
2131,3836,1196
2131,61804,1134
2133,3836,1212
2133,61810,787
2135,3836,1599
2135,61814,787
2138,3836,1155
2138,61819,919
2140,3836,1573
2140,61823,938
2142,3836,819
2142,61827,681
2144,3836,1310
2144,61831,924
2146,3836,1655
2146,61835,854
2149,3836,1279
2149,61840,912
2151,3836,975
2151,61844,742
2153,3836,1119
2153,61848,871
2155,3836,1197
2155,61852,738
2158,3836,1728
2158,61857,764
2160,3836,876
2160,61861,823
2162,3836,1483
2162,61865,1178
2164,3836,1111
2164,61873,808
2166,3836,542
2166,61884,698
2170,3836,1061
2170,61895,819
2172,3836,989
2172,61901,739
2175,3836,542
2175,61906,686
2178,3836,891
2178,61919,708
2180,3836,1053
2180,61923,798
2183,3836,542
2183,61935,757
2186,3836,1098
2186,61950,866
2189,3836,542
2189,61961,720
2192,3836,542
2192,61974,793
2196,3836,542
2196,61981,681
2200,3836,542
2200,62000,789
2203,3836,1027
2203,62011,669
2205,3836,1318
2205,62015,782
2208,3836,1142
2208,62020,691
2210,3836,542
2210,62030,976
2213,3836,1112
2213,62064,764
2216,3836,1558
2216,62073,916
2218,3836,1115
2218,62077,982
2220,3836,879
2220,62081,650
2222,3836,1063
2222,62085,799
2225,3836,706
2225,62090,699
2227,3836,1271
2227,62094,850
2229,3836,1224
2229,62100,910
2231,3836,1068
2231,62106,676
2233,3836,1274
2233,62110,844
2236,3836,1235
2236,62115,844
2238,3836,1348
2238,62122,710
2240,3836,542
2240,62126,831
2244,3836,1321
2244,62135,908
2246,3836,840
2246,62139,676
2248,3836,1087
2248,62143,771
2250,3836,1406
2250,62147,776
2253,3836,542
2253,62152,705
2256,3836,669
2256,62161,710
2258,3836,978
2258,62166,668
2261,3836,893
2261,62172,653
2263,3836,1100
2263,62177,1037
2265,3836,542
2265,62181,874
2269,3836,1044
2269,62188,749
2271,3836,916
2271,62192,729
2273,3836,542
2273,62196,836
2277,3836,542
2277,62215,623
2280,3836,542
2280,62222,1161
2284,3836,542
2284,62231,916
