Stream index,Source Port,stream_size
2432,65148,1784
2436,443,5360
2436,65155,1735
2441,443,5348
2441,65163,1936
2442,443,5982
2442,65167,1828
2458,443,5500
2458,65186,1895
2460,443,5260
2460,65191,1946
2461,443,5533
2461,65196,1708
2466,443,5234
2466,65204,1815
2476,443,5277
2476,65217,1739
2478,443,5394
2478,65222,1844
2479,443,5386
2479,65226,1880
2480,443,5213
2480,65230,1722
2481,443,5374
2481,65234,1846
2484,443,5361
2484,65240,1836
2489,443,5624
2489,65248,1740
2491,443,5284
2491,65253,1835
2492,443,5397
2492,65257,1882
2493,443,5243
2493,65261,1722
2496,443,5472
2496,65268,1787
2497,443,5481
2497,65272,1788
2499,443,5438
2499,65277,1737
2502,443,5419
2502,65283,1744
2503,443,5218
2503,65287,1712
2504,443,5344
2504,65291,1705
2505,443,5583
2505,65295,1993
2506,443,5482
2506,65299,1854
2511,443,5446
2511,65307,1777
2513,443,5212
2513,65312,1747
2514,443,5472
2514,65316,1826
2515,443,5372
2515,65320,1681
2516,443,5382
2516,65324,2054
2517,443,5594
2517,65328,1894
2526,443,5171
2526,65341,1692
2527,443,5244
2527,65345,1763
2528,443,5225
2528,65349,1857
2533,443,5381
2533,65357,1754
2534,443,5249
2534,65361,1705
2538,443,5388
2538,65368,1763
2539,443,5413
2539,65372,1802
2540,443,5402
2540,65376,1786
2541,443,5245
2541,65380,1806
2542,443,5389
2542,65384,1739
2558,443,5431
2558,65403,1875
2567,443,5186
2567,65416,1813
2568,443,5341
2568,65420,1740
2570,443,5306
2570,65425,1765
2576,443,5229
2576,65434,1863
2579,443,5278
2579,65440,1807
2580,443,5327
2580,65444,1866
2581,443,5432
2581,65448,1921
2582,443,5201
2582,65452,1741
2583,443,5243
2583,65456,1793
2584,443,5410
2584,65460,1760
2585,443,5426
2585,65464,1751
2586,443,5334
2586,65468,1767
2587,443,5198
2587,65472,1719
2588,443,5533
2588,65476,1692
2589,443,5568
2589,65481,1710
2593,443,5303
2593,65488,1721
2594,443,5329
2594,65492,1824
2597,443,5637
2597,65498,1772
2608,443,5476
2608,65512,1892
2611,443,5199
2611,65518,1717
2612,443,5239
2612,65522,1801
2613,443,5520
2613,65526,1987
2616,443,5288
2616,65532,1706
2617,443,5236
2617,49154,1791
2618,443,5343
2618,49158,1869
2619,443,5395
2619,49162,1880
2620,443,5391
2620,49166,1719
2621,443,5141
2621,49170,1746
2624,443,5482
2624,49177,1868
2628,443,5283
2628,49184,1977
2633,443,5369
2633,49193,1920
2636,443,5502
2636,49199,2084
2637,443,5339
2637,49203,1850
2638,443,5446
2638,49207,1884
2639,443,5295
2639,49211,1726
2640,443,12395
2640,49215,2017
2656,443,5768
2656,49236,1777
2659,443,5442
2659,49242,1933
2660,443,5363
2660,49246,1821
2661,443,5402
2661,49250,1866
2662,443,5439
2662,49254,1894
2665,443,5558
2665,49260,2006
2667,443,5471
2667,49265,1790
2668,443,5419
2668,49269,1807
2669,443,5283
2669,49273,1963
2672,443,5331
2672,49279,1819
2674,443,5421
2674,49284,1923
2676,443,5297
2676,49289,1777
2677,443,5391
2677,49293,1737
2678,443,5374
2678,49298,1790
2679,443,5536
2679,49302,1924
2682,443,5309
2682,49308,1761
2683,443,5290
2683,49312,1841
2691,443,5477
2691,49323,1937
2694,443,5160
2694,49329,1679
2697,443,5582
2697,49335,1787
2703,443,5257
2703,49344,1799
2704,443,5470
2704,49348,1726
2705,443,5716
2705,49352,1993
2707,443,5341
2707,49357,1782
2714,443,5506
2714,49367,1801
2715,443,5349
2715,49371,1790
2716,443,5155
2716,49375,1730
2717,443,5640
2717,49379,1864
2718,443,5426
2718,49383,2106
2719,443,5507
2719,49387,2118
2720,443,5336
2720,49392,1892
2721,443,5290
2721,49396,1781
2725,443,5594
2725,49403,1836
2727,443,5370
2727,49671,1813
2729,443,5378
2729,49679,2138
2732,443,5539
2732,49701,2079
2733,443,5371
2733,49706,1728
2737,443,5231
2737,49719,2070
2738,443,5221
2738,49726,1753
2739,443,5232
2739,49730,1721
2740,443,5501
2740,49734,1770
2743,443,5506
2743,49740,1822
2744,443,5278
2744,49744,1702
2745,443,5408
2745,49752,1823
2746,443,5397
2746,49756,1748
2747,443,5419
2747,49760,1918
2748,443,5305
2748,49765,1809
2749,443,5188
2749,49769,1689
2754,443,5378
2754,49777,1753
2755,443,5382
2755,49781,1845
2760,443,5382
2760,49789,1793
2761,443,5449
2761,49793,1863
2762,443,5198
2762,49797,1723
2763,443,5802
2763,49801,1904
2767,443,5179
2767,49808,1684
2768,443,5376
2768,49812,1825
2769,443,5406
2769,49816,1823
2772,443,5386
2772,49822,1816
2780,443,5333
2780,49833,1702
2781,443,5416
2781,49837,1953
2784,443,5855
2784,49843,1837
2800,443,5511
2800,49863,1891
2804,443,5489
2804,49870,2020
2805,443,5363
2805,49874,1943
2806,443,5327
2806,49878,1768
2810,443,5479
2810,49885,1842
2811,443,5507
2811,49889,1948
2812,443,5470
2812,49893,1916
2813,443,5419
2813,49898,1774
